119 77 174 119 119 12 119 119 140 119 	77 119 119 119 58 28 119 119 119 119 119 140 119 	3.600
55 84 190 65 65 70 190 108 	108 84 190 63 106 50 64 12 108 	3.750
41 62 152 168 	41 62 152 168 	5.000
181 0 34 12 64 	34 64 12 	3.000
102 102 102 102 102 102 102 0 47 	102 191 191 191 102 102 102 102 102 	3.250
123 123 123 111 14 143 129 111 177 	123 123 123 74 190 111 	3.400
138 89 89 84 89 	51 89 89 89 89 	3.800
119 164 158 156 71 71 71 71 0 30 71 70 198 52 52 70 70 	119 164 158 169 28 30 150 71 30 12 30 71 119 1 	3.600
21 40 21 82 120 82 141 82 82 82 	82 21 21 141 21 141 120 82 141 82 82 82 	3.400
190 87 87 156 87 87 23 146 	198 156 87 87 179 146 179 179 147 87 87 163 	3.600
0 147 147 156 147 147 58 	60 132 115 0 0 147 85 58 	2.400
147 128 147 147 	147 156 147 0 12 186 147 147 	2.400
28 49 129 156 	28 12 31 	2.400
147 182 156 147 147 147 	147 3 156 147 63 	4.500
29 78 87 98 98 79 87 87 	169 98 79 87 	0.889
182 104 85 85 74 12 86 85 199 85 57 116 86 85 85 	199 132 29 51 105 85 85 	3.250
196 178 21 102 93 196 156 91 	196 178 21 102 93 156 	4.750
85 85 85 190 91 12 91 91 12 91 91 12 	85 85 91 91 142 91 91 71 85 91 181 91 	4.750
190 190 190 190 190 190 186 	12 190 190 190 190 190 190 153 190 	4.000
37 186 186 8 186 93 13 	174 155 90 85 98 32 93 13 	3.500
161 182 13 67 190 13 67 67 13 108 	12 182 13 67 190 13 67 	5.000
85 137 85 137 85 	33 137 85 	3.600
177 148 164 58 55 19 117 	177 148 164 58 57 19 87 	3.000
64 49 64 30 123 45 	191 156 55 123 191 	3.800
129 58 3 145 86 156 87 87 	3 145 86 0 87 154 110 87 58 	3.000
188 84 	173 166 11 190 	1.800
58 23 180 89 17 	58 23 63 180 89 17 	4.800
190 190 190 190 190 147 190 190 147 	78 190 190 190 190 169 190 190 	3.800
129 156 178 102 102 102 153 153 102 102 	102 102 121 153 153 153 153 	3.600
23 23 23 23 23 23 	58 23 23 23 23 23 23 	4.000
51 81 95 65 156 180 159 23 	51 81 156 180 159 1 	4.600
123 87 8 155 189 	87 8 8 92 84 190 	3.800
147 6 93 162 162 6 6 71 71 	6 93 162 154 6 6 154 71 	4.800
85 85 20 87 	153 3 110 11 147 58 87 	2.000
196 196 196 196 179 196 23 	105 196 196 196 196 196 196 196 23 	3.200
91 70 188 186 	71 30 59 188 30 41 9 	4.000
68 52 52 52 52 52 23 34 34 35 58 52 52 23 	23 23 23 23 34 52 23 23 23 52 52 12 	4.200
169 87 112 15 87 87 12 	169 98 79 98 87 	2.000
91 32 87 	85 85 11 85 87 	1.200
81 184 156 87 85 184 	37 81 102 156 87 85 184 	4.000
80 107 76 148 	157 107 80 52 	3.000
169 98 32 15 87 87 167 	98 167 87 13 87 12 128 87 	0.800
71 144 144 175 144 79 138 	71 144 144 175 144 18 25 	2.800
154 14 182 40 160 190 	113 118 40 160 190 113 	3.000
100 147 58 166 	171 147 147 58 166 190 	3.800
110 59 184 184 63 	184 89 	4.400
104 184 184 184 184 	10 184 10 33 11 10 10 	2.600
87 25 25 127 87 76 145 147 186 	87 25 25 25 32 0 147 186 	1.400
9 106 132 186 88 88 40 93 187 191 	9 9 106 71 9 64 186 88 88 	3.200
85 192 85 85 78 192 	85 192 85 85 192 118 137 85 85 	1.600
40 193 173 70 	173 70 13 13 173 	3.000
71 8 93 12 71 9 8 173 173 1 121 173 	71 196 9 26 48 173 173 162 121 104 173 	3.273
161 197 66 81 23 182 23 138 40 23 	161 197 66 128 189 23 178 23 138 40 23 	4.000
177 20 161 198 178 170 29 	93 177 20 198 51 170 138 161 	3.250
147 17 156 147 45 147 147 3 137 137 	147 156 147 43 147 147 147 	3.250
160 58 147 107 74 147 147 60 	58 147 11 92 172 147 88 	5.000
188 50 14 173 151 174 151 14 87 	173 190 151 174 151 177 12 	3.500
64 4 4 4 1 65 145 76 	64 64 96 96 96 65 116 20 178 	1.750
104 152 194 194 104 60 	152 111 111 21 60 147 147 64 194 91 104 	2.700
147 147 182 0 147 147 182 147 	147 17 156 147 	2.750
64 102 41 135 113 	138 173 41 135 160 153 	3.750
23 70 16 92 196 	70 23 16 193 161 	3.750
30 30 30 30 30 170 30 30 	74 30 30 30 30 170 30 48 30 	4.111
186 81 45 29 186 	85 81 187 11 11 44 	3.600
30 178 11 12 	11 11 191 	4.000
64 174 92 179 45 179 	64 190 179 92 179 179 45 179 	4.200
191 191 191 118 157 9 9 48 137 186 9 	191 9 9 157 9 9 9 9 48 9 12 84 	3.750
191 18 39 147 191 10 147 	18 18 39 147 147 	3.800
182 85 85 23 85 	64 190 23 85 	4.400
146 60 190 2 190 146 190 191 11 146 133 	146 60 190 2 190 146 70 88 54 191 11 146 133 	3.600
168 102 157 23 175 23 	59 168 49 143 170 157 23 175 23 	4.600
154 52 119 52 8 119 52 81 	64 1 119 52 1 	1.667
154 192 198 84 48 40 	154 23 70 48 40 	4.000
22 190 85 190 84 190 84 64 	190 190 190 190 177 	4.333
196 196 145 196 196 	156 81 196 196 196 196 189 196 	3.000
17 193 62 85 130 30 65 65 	9 17 189 180 193 	3.500
23 152 23 74 34 120 34 179 64 146 199 199 	152 64 74 170 34 179 64 146 64 170 120 	3.500
81 153 156 153 175 23 186 9 178 	133 153 85 81 81 153 0 175 178 	2.000
84 160 10 84 71 71 65 160 	71 116 160 10 51 71 71 	3.750
147 127 147 127 87 147 147 87 87 	147 32 147 43 12 147 147 74 87 87 	2.000
190 23 14 83 	190 23 12 14 	4.333
1 147 147 	156 	1.800
108 54 181 108 181 112 53 108 65 	23 108 54 181 108 31 112 53 148 88 108 39 108 	2.667
116 23 179 50 6 	80 116 23 179 196 80 67 	3.800
3 84 101 85 163 8 190 190 190 60 60 84 	3 156 119 84 60 137 84 	3.200
87 146 87 	87 147 147 	2.800
177 34 45 166 45 141 	34 166 116 59 140 198 	2.200
119 119 77 166 152 98 119 	119 117 166 152 174 127 	4.333
130 85 11 	11 11 	2.000
104 156 104 111 111 111 65 111 	82 82 82 82 82 141 82 	2.333
87 199 175 	87 49 129 12 49 	3.250
188 198 198 173 198 198 198 173 122 	188 198 198 173 98 161 67 	2.250
154 123 160 160 111 	62 160 0 47 	3.500
132 71 190 30 178 58 	190 132 12 79 12 	2.250
169 98 17 79 87 	104 143 87 98 98 79 87 	0.750
157 88 88 193 193 	98 153 88 88 193 193 	4.000
21 9 191 74 12 12 	21 9 191 74 182 151 134 128 49 178 93 	3.500
166 61 179 27 141 86 53 116 178 61 	166 99 179 116 115 86 53 116 178 61 	5.000
3 192 178 196 23 71 190 	196 196 23 135 196 23 23 23 12 74 	3.750
150 51 149 60 175 	150 148 60 60 175 11 	3.750
199 44 42 199 199 42 12 4 0 42 	199 87 42 147 42 104 199 85 42 87 0 42 110 	4.250
48 48 36 48 129 167 36 167 36 36 	48 131 36 48 129 167 36 167 36 36 	4.500
195 147 17 64 190 190 100 64 64 91 64 	154 64 147 127 190 190 100 163 64 64 91 64 127 147 147 	4.000
64 53 163 86 71 138 138 177 4 	64 23 86 158 138 138 40 138 177 4 	3.250
65 85 0 85 156 85 85 198 85 	87 147 147 35 	0.750
128 1 85 85 85 	93 128 85 85 85 	2.750
153 92 50 153 153 101 50 	168 91 39 153 50 50 92 50 153 153 	4.000
155 76 40 33 155 	110 76 40 33 155 	3.400
123 62 4 87 136 170 	23 153 4 170 	2.200
91 167 91 76 9 	167 91 76 64 64 	3.400
85 85 85 85 118 91 85 171 	85 85 85 118 91 85 150 12 	3.400
161 153 40 93 11 11 161 66 147 	190 118 118 66 147 60 	2.600
9 147 147 0 139 	9 	3.400
85 153 175 178 127 23 137 153 	52 153 153 175 178 137 52 	3.600
12 88 61 88 30 41 	88 119 88 61 	3.250
139 76 10 10 180 198 	139 76 10 10 180 198 	5.000
8 8 8 156 2 52 52 147 	156 8 2 8 52 23 147 	4.250
92 84 92 136 84 84 84 	92 71 92 84 84 50 81 118 	3.400
64 64 119 105 164 158 	119 119 119 164 158 	4.250
177 127 26 26 177 26 144 144 	127 127 133 26 175 	3.250
129 163 12 67 64 	129 163 156 12 64 43 	4.250
85 85 104 57 29 64 64 85 	85 85 104 57 104 64 85 85 196 	3.750
52 52 157 157 64 64 	135 64 147 52 52 157 157 	3.667
153 153 165 153 153 22 156 153 92 153 153 	85 153 153 22 156 153 92 153 153 	4.333
98 145 188 145 87 12 145 145 60 87 100 	145 188 145 183 145 145 60 87 93 145 100 	3.909
186 186 147 186 186 186 64 186 186 101 87 101 186 186 12 	186 186 147 186 186 186 64 101 186 186 65 	3.933
12 188 107 27 87 98 98 12 93 93 148 58 118 	78 87 78 147 87 58 0 79 87 156 87 197 133 147 87 118 	3.750
104 94 17 17 0 17 170 	94 0 120 170 	3.750
30 30 169 30 30 92 161 109 30 	197 30 169 30 161 109 70 	4.250
11 20 67 172 	30 165 67 172 30 	4.250
17 87 87 186 161 	84 147 84 17 87 59 184 64 	3.500
48 34 185 197 156 81 185 80 156 	34 185 197 156 81 185 156 80 	4.750
64 119 119 119 119 156 123 52 	123 119 119 119 119 64 123 123 	3.250
190 9 64 125 85 	125 85 190 60 60 	2.750
11 187 140 152 191 59 12 	30 187 20 152 152 12 152 127 	3.000
156 34 37 64 144 8 64 144 64 64 64 127 127 119 	156 34 64 64 141 119 	3.800
198 190 19 143 	170 101 65 19 143 	3.400
65 182 156 26 26 100 150 150 0 87 	65 65 65 182 156 22 26 26 65 87 	3.857
93 180 79 	185 182 45 160 	4.000
84 42 181 169 181 72 	30 181 181 136 181 19 72 165 	3.400
186 163 81 81 153 156 139 153 175 178 	24 153 85 81 81 153 0 175 178 	3.200
188 53 21 93 93 180 9 163 36 	0 9 93 36 14 9 179 36 	3.000
165 12 119 177 169 165 148 165 165 119 	165 119 165 12 101 82 148 181 119 64 177 	3.200
190 190 190 178 91 11 	11 190 0 190 189 91 	3.600
29 78 87 98 98 79 87 	50 87 98 147 147 147 79 147 79 	1.600
141 161 162 102 102 42 92 102 102 102 	104 161 162 42 102 92 102 102 102 102 24 	3.800
91 178 31 199 25 91 118 91 91 78 	178 31 118 84 91 113 	2.600
169 98 79 87 169 109 151 87 	186 169 98 87 79 	1.600
151 132 179 147 64 166 118 41 64 14 64 147 190 	92 7 179 190 64 166 64 64 186 179 85 	2.000
70 60 70 70 70 68 70 70 70 	76 60 181 92 	3.600
64 92 127 12 45 	64 12 45 64 64 	4.500
67 190 56 64 190 	196 190 56 48 196 190 	4.000
76 155 155 161 76 137 43 155 	8 76 76 155 155 161 12 	2.500
85 21 65 	82 85 82 21 65 	3.500
23 64 147 119 64 	23 64 64 	3.000
115 92 50 25 84 84 61 39 39 161 	113 86 39 39 190 190 99 39 	3.769
30 92 2 30 30 81 30 	156 30 92 30 30 81 30 28 30 	3.400
0 177 17 74 177 84 	123 177 84 	1.800
162 47 190 99 11 	47 162 	3.000
28 152 67 145 10 0 82 	28 82 82 0 82 82 	3.000
116 152 184 178 187 187 162 	152 184 118 187 187 49 11 187 81 	3.400
147 32 47 87 63 12 87 	147 32 43 147 147 	4.250
60 60 90 10 198 178 65 191 	102 35 82 82 198 178 43 191 82 82 82 	3.250
168 52 52 191 147 177 186 	191 168 52 131 191 147 177 85 81 67 	4.000
138 64 188 	138 64 85 127 64 	4.000
83 83 119 	119 83 83 119 30 	4.000
64 96 181 64 64 64 91 2 64 2 	64 96 181 91 11 184 64 	3.625
29 77 72 77 116 72 184 	16 134 77 48 134 59 48 65 	4.250
104 100 171 81 45 59 45 129 67 	104 100 171 81 129 67 	3.500
173 89 89 59 152 152 	89 89 89 59 152 152 	4.000
38 30 79 71 96 	71 96 73 	3.200
63 153 40 152 59 12 	153 104 152 59 12 152 59 147 162 	3.400
98 119 156 91 177 8 177 	156 177 177 40 179 119 	4.000
197 47 190 191 11 199 	107 190 47 62 107 	3.400
152 167 152 	167 152 152 12 	2.800
64 182 64 132 188 76 	147 64 12 84 10 12 76 	3.600
102 6 55 154 190 61 71 53 154 180 	6 192 190 55 192 107 	4.800
190 156 179 156 90 90 	190 156 49 	3.800
3 178 11 178 115 	178 11 48 84 178 115 22 	2.400
148 20 186 98 98 98 	191 12 186 98 12 98 98 20 	1.600
64 18 81 161 30 63 54 54 	182 64 62 81 30 180 63 54 54 	3.200
152 152 152 152 152 155 62 65 65 	152 152 152 59 152 152 65 65 	3.800
191 11 52 9 	129 11 52 11 	4.200
98 147 98 	152 28 147 147 147 	5.000
196 152 196 196 	196 196 196 196 23 196 196 	3.400
29 78 87 98 98 32 79 87 	169 98 79 87 	1.000
177 120 120 120 120 120 120 90 4 17 83 90 	177 120 120 120 120 120 120 120 	3.333
100 52 150 100 100 57 	150 100 147 57 100 64 129 138 	4.000
193 39 119 109 40 86 129 164 93 147 8 	38 50 147 50 11 50 50 12 50 	3.333
153 78 96 175 	153 85 153 85 78 96 175 	3.200
180 79 115 79 180 71 50 12 	64 12 107 79 42 50 79 50 	4.000
91 10 41 91 191 64 138 	27 91 191 64 25 65 27 91 	3.800
60 166 64 	40 130 64 60 166 64 	2.200
85 39 102 154 9 	102 23 	3.750
134 65 90 102 55 	64 102 30 	3.000
133 78 87 87 79 87 	50 87 98 147 147 147 79 147 50 79 	1.250
28 166 1 190 52 	30 30 30 190 67 30 30 30 	3.250
197 48 74 79 7 139 188 	197 48 62 7 185 157 	3.333
87 93 150 156 87 156 87 156 87 196 	93 196 0 0 87 	2.000
98 78 87 98 98 69 156 79 87 101 	78 87 98 98 98 87 	3.000
186 64 190 64 64 64 150 	64 191 190 64 64 64 150 	2.667
43 191 119 154 154 	43 105 119 	3.667
64 64 52 138 64 	64 52 138 161 64 	3.667
199 87 35 180 87 12 180 87 42 43 	199 147 35 180 90 12 180 87 42 43 	4.333
59 21 1 0 119 	119 180 119 25 0 82 119 	1.333
169 20 79 93 87 87 156 93 	169 98 79 98 87 	2.200
169 98 109 156 79 87 	57 78 87 98 98 79 87 178 	1.200
1 7 96 20 129 129 0 191 	1 102 102 20 102 129 19 102 191 	4.400
64 64 40 64 49 49 	40 64 137 49 64 64 64 	3.400
52 116 116 63 67 	64 64 67 64 116 116 	4.200
12 179 93 190 	179 93 48 190 	3.000
85 23 85 190 85 92 58 50 85 58 	85 23 85 190 85 63 58 65 	3.400
10 85 194 90 87 78 87 	85 194 65 78 87 87 	4.800
176 192 181 190 12 148 190 117 	148 70 52 52 110 148 190 117 	2.750
0 119 119 191 119 191 198 119 119 119 119 119 	0 119 166 54 157 161 79 70 119 147 147 56 	4.000
172 116 147 58 147 0 147 147 156 147 147 147 65 	147 0 147 147 93 156 156 147 147 65 74 	1.000
25 156 0 27 191 191 65 141 	25 156 116 191 191 65 141 	4.250
147 162 85 85 	85 147 147 	3.000
2 93 30 	152 164 30 2 99 30 	3.500
63 86 0 157 157 	190 157 0 74 157 157 157 	4.250
23 195 92 33 67 23 105 88 	156 23 195 92 33 67 88 100 88 	4.000
137 91 20 58 65 	58 65 	1.750
23 8 85 190 65 102 102 	12 85 12 23 8 190 	3.067
64 64 96 181 77 	12 56 96 181 77 	3.250
12 40 45 160 138 	45 160 138 40 101 	3.750
111 29 104 	48 111 29 10 104 104 29 	2.250
38 166 179 	195 33 119 166 119 74 	2.500
120 170 146 185 65 	120 170 144 144 146 87 65 	3.750
174 61 116 12 178 175 175 0 87 153 153 	137 153 60 37 0 87 153 153 	3.250
156 81 81 81 147 186 57 23 190 81 	62 190 147 85 148 81 147 85 148 23 81 	4.000
171 104 147 85 64 191 190 190 192 	90 171 147 85 64 118 85 96 164 64 43 	4.000
115 64 190 190 84 	85 34 84 85 84 147 84 	3.444
36 36 9 9 185 173 106 167 	36 36 170 56 173 23 196 167 49 36 	2.750
44 156 105 64 167 105 64 64 64 151 	44 156 105 64 64 64 151 167 60 	4.600
87 0 87 85 85 	10 0 87 186 	2.800
148 147 190 8 147 64 8 147 147 147 	148 147 190 8 147 5 147 147 147 	4.800
186 169 98 87 79 	29 28 87 98 98 79 87 	0.600
34 105 53 34 	52 52 186 138 	2.750
153 105 38 105 64 64 64 	167 105 64 64 119 64 	2.750
71 177 71 84 83 150 150 150 	71 88 88 88 88 71 71 84 150 150 150 150 150 	3.250
190 190 190 190 190 190 190 190 	84 0 190 190 190 190 190 84 	3.250
190 64 190 50 179 190 160 146 112 179 	190 50 190 190 146 112 190 190 	2.500
10 157 157 32 	72 19 157 19 32 	2.250
147 147 147 156 147 147 132 115 	85 90 58 85 0 132 115 137 137 	1.500
98 175 12 138 191 	138 175 114 12 	3.000
190 12 107 70 190 23 11 0 91 39 	123 177 177 11 0 177 39 	3.800
102 47 102 102 102 102 	102 47 102 102 102 102 102 102 	4.308
192 4 110 32 73 165 136 28 	192 136 177 110 32 17 165 136 28 	3.400
85 161 157 91 85 78 98 85 85 65 65 19 85 	161 175 91 156 87 85 65 91 161 85 119 	3.200
161 196 143 12 71 71 48 106 10 184 	184 161 196 143 12 71 190 184 106 10 184 	3.500
105 177 14 198 106 10 	17 177 198 14 	3.750
64 156 52 64 0 64 64 	178 0 52 52 156 52 52 64 	1.750
178 0 52 52 156 52 52 64 	52 34 156 52 52 6 52 52 	1.250
196 179 11 14 11 180 44 11 	196 196 33 11 180 44 11 113 196 	3.400
70 184 192 180 184 0 87 85 	178 156 87 0 85 	1.200
85 85 85 157 85 85 78 130 85 85 	85 85 85 85 85 78 60 	3.800
86 147 0 156 147 147 	151 0 156 147 85 86 58 	3.200
164 197 185 180 129 	146 182 107 107 	3.500
186 51 1 186 	186 175 1 186 	4.750
64 91 115 88 21 119 29 64 	64 147 119 64 91 40 54 119 29 	3.500
84 38 108 170 	84 58 88 83 170 	2.000
84 161 91 91 91 177 76 	91 91 91 191 9 91 91 91 	2.800
147 147 191 147 32 43 	147 147 87 147 147 64 30 147 	1.400
161 35 178 190 190 	11 52 196 190 190 	2.000
64 139 	129 64 197 139 	4.800
14 86 86 123 64 64 64 	156 29 14 86 123 64 64 64 	3.800
199 199 122 152 10 10 	199 199 57 182 152 10 	4.600
147 32 156 87 89 147 147 	147 87 147 147 	1.400
74 47 1 47 124 47 47 189 	47 74 47 1 47 47 	3.600
67 34 64 88 178 64 41 64 84 64 	93 64 178 64 41 64 193 	3.000
50 100 186 85 186 87 	100 186 87 110 87 139 	1.600
76 8 88 43 12 43 76 144 17 	76 8 88 76 144 17 	4.000
40 48 194 79 87 	40 87 39 48 87 87 	2.400
83 150 150 177 30 192 177 83 53 127 35 	83 150 150 177 30 127 35 	3.500
169 98 79 87 	29 78 87 98 98 79 87 	0.750
156 52 30 	30 52 156 	5.000
21 153 111 21 114 21 111 114 21 148 153 21 114 114 	114 111 111 114 114 111 114 114 148 21 114 114 	5.000
78 83 145 78 27 	58 83 145 98 27 	4.000
64 64 64 0 64 144 8 64 0 64 144 64 64 	64 64 144 8 64 64 64 64 	3.000
85 12 147 3 	192 147 	1.333
193 48 23 191 193 190 23 	70 159 191 191 11 157 23 70 	3.667
104 156 156 162 184 48 152 184 	104 184 48 152 184 	3.091
103 55 12 58 85 65 196 186 102 102 55 153 102 85 	87 85 85 87 65 85 55 87 196 186 102 102 102 	3.800
21 64 45 64 191 	45 64 191 21 12 	4.400
114 100 114 164 100 3 114 49 164 114 	114 164 100 3 114 49 114 	4.800
125 71 48 159 159 159 159 159 79 	190 45 125 67 190 12 159 190 159 67 159 159 159 79 	3.000
102 102 102 153 102 102 102 102 102 102 102 102 	102 102 60 102 102 102 102 102 102 191 	2.667
61 50 4 122 	115 26 122 12 50 4 	4.000
67 67 70 42 70 	193 153 70 193 	3.000
64 190 190 123 20 	190 190 20 42 100 112 178 	4.000
10 191 102 102 102 92 102 192 102 23 60 23 	10 191 102 102 92 102 128 0 23 60 23 102 	5.000
198 156 17 141 165 177 26 125 26 30 	96 177 17 146 26 	3.400
153 23 161 198 177 10 1 	23 60 10 60 10 60 23 	3.400
147 191 103 43 65 85 147 178 43 147 85 	147 93 103 65 85 85 189 	3.857
64 116 64 64 64 64 64 64 64 64 64 	64 64 64 179 64 64 45 89 64 64 11 	4.000
168 90 85 40 	168 85 40 	1.500
120 147 128 156 147 147 147 	120 147 158 156 147 147 87 156 	3.750
196 23 118 23 85 23 85 60 85 85 23 148 	23 118 23 85 23 170 82 85 42 23 23 	2.750
91 55 91 67 67 164 91 	75 91 91 161 67 67 	4.000
89 199 162 99 	137 54 162 99 45 	1.500
23 162 0 87 21 161 	66 166 0 87 21 147 152 87 136 	1.800
68 68 193 68 68 70 185 80 12 	193 68 68 68 70 185 80 12 8 33 	4.000
10 137 186 137 161 147 137 156 3 137 137 	58 137 137 43 137 3 137 	3.000
199 199 199 199 82 199 96 2 55 199 	199 199 82 199 129 48 199 	3.600
64 64 64 64 	64 64 64 64 64 52 52 	3.400
111 111 111 111 82 111 27 111 111 	82 111 82 111 141 27 111 4 111 	3.000
190 190 30 190 14 168 	23 64 64 64 190 158 168 	2.600
119 119 119 45 	12 64 119 45 	3.200
119 141 141 	127 141 141 	3.500
83 0 38 111 111 	12 47 93 193 111 111 	3.250
152 72 167 111 1 12 	152 81 72 167 173 111 1 	3.750
137 175 137 110 102 0 102 87 137 	0 102 102 161 87 137 	3.250
