174 148 20 89 34 1 60 60 34 34 34 60 60 	174 148 24 104 104 34 34 60 	3.200
174 148 24 63 34 1 60 60 34 34 34 60 60 	31 174 148 144 8 34 1 60 60 34 34 34 60 60 26 	4.600
145 30 30 174 48 30 123 30 108 54 	145 30 30 91 48 30 61 30 108 54 	4.800
50 50 67 106 159 194 106 67 	123 67 29 159 129 67 29 	4.400
105 116 116 23 116 	123 114 116 147 170 23 	4.400
124 37 37 159 69 	81 37 37 159 12 159 69 	4.667
65 29 21 132 132 91 29 91 	91 91 91 91 29 91 	4.400
9 12 28 174 9 3 9 9 	53 12 28 191 9 9 3 190 9 18 147 190 9 	4.800
116 91 40 157 116 9 9 42 9 51 	186 104 191 150 42 30 	3.800
190 64 91 101 186 	190 166 166 23 91 8 101 57 	4.800
191 191 84 182 81 68 9 9 23 74 191 191 9 52 84 52 191 198 166 9 52 0 169 191 191 	152 190 70 81 67 111 67 190 52 84 52 198 1 52 52 0 52 0 194 	4.000
60 165 95 116 161 161 9 	60 29 60 95 60 29 64 165 161 9 	4.600
57 57 52 186 57 190 23 112 	57 57 57 71 186 57 190 23 191 	4.600
190 9 114 161 116 9 9 	190 9 114 161 116 9 9 9 	5.000
91 81 67 81 138 91 9 184 81 9 110 132 	33 91 81 81 196 9 106 91 128 184 81 9 9 178 	4.750
67 1 67 176 198 162 162 103 175 191 75 1 9 170 191 	30 67 35 162 198 191 103 175 191 116 191 17 30 170 	4.800
191 9 191 49 57 48 161 108 161 191 	191 161 9 9 191 64 48 161 192 161 191 	4.750
32 160 	22 	4.833
9 29 123 190 9 165 9 	9 123 190 9 120 165 120 	4.800
191 121 60 190 23 27 60 74 54 60 60 60 	191 60 121 190 9 60 182 60 12 65 2 88 	4.600
122 166 60 166 	122 71 71 71 124 83 104 37 166 	4.714
145 30 30 174 48 30 123 30 108 27 	145 30 91 48 30 61 30 108 54 	4.600
166 71 184 191 161 	64 1 161 	4.200
166 9 95 67 67 67 60 166 1 166 1 95 60 70 16 166 	23 9 66 190 178 67 9 60 198 1 166 66 60 70 67 166 	4.800
109 118 7 9 	191 191 2 191 124 12 	3.600
99 9 106 127 196 8 83 	166 9 106 106 8 109 196 83 	4.600
9 165 9 144 55 147 119 	64 162 4 147 119 	5.000
9 9 9 9 9 9 9 	9 9 9 9 121 120 	4.600
129 35 10 122 68 	191 74 35 10 92 104 	4.600
57 91 9 9 9 115 9 9 9 	64 91 112 9 1 58 9 	4.600
9 9 9 9 167 9 9 9 9 9 9 9 151 190 9 9 9 178 9 9 161 	9 9 64 9 9 167 9 9 190 9 9 49 197 190 9 124 9 9 9 9 161 30 	4.200
57 170 23 23 105 191 52 23 	191 191 40 191 193 23 23 40 23 	4.600
191 121 60 190 23 27 60 65 191 60 60 60 	191 60 190 23 60 60 116 65 41 88 	4.200
9 52 29 52 29 59 182 52 	52 29 52 166 76 59 57 76 52 	4.200
190 190 190 190 73 190 190 190 9 177 25 177 166 166 67 177 	190 190 190 190 190 73 190 190 92 63 9 138 177 166 30 163 177 	4.250
9 178 9 81 81 60 105 198 81 9 9 	60 105 196 9 9 27 81 60 	4.500
116 91 40 157 191 9 9 42 9 184 	186 104 191 150 42 30 	4.000
1 145 30 149 145 29 23 23 29 29 29 29 	65 177 149 145 174 29 23 29 90 29 29 29 29 	5.000
191 191 190 182 81 68 9 9 23 74 191 191 161 52 52 52 191 198 179 9 52 0 169 191 191 	152 190 84 81 67 111 67 190 52 84 52 52 198 52 52 0 0 0 	4.200
129 35 10 122 191 	74 35 10 35 23 	4.600
116 116 29 23 116 	123 163 116 116 179 51 	4.000
153 36 101 123 64 154 53 64 123 63 3 43 182 	59 175 63 36 154 38 41 36 3 43 138 	4.500
129 35 10 122 52 	74 35 10 35 104 	4.500
190 190 22 92 64 9 184 156 91 190 85 92 166 92 64 	190 64 190 64 23 92 64 51 64 156 64 64 124 85 92 81 92 64 	4.250
190 116 85 152 64 190 9 52 52 190 152 3 	190 190 9 52 52 190 67 184 190 64 	4.750
9 190 9 184 30 52 9 30 9 9 191 9 9 	9 190 9 3 191 9 64 	4.250
91 9 9 186 9 73 186 186 9 	91 9 9 1 186 9 	3.750
52 170 52 52 70 40 52 23 	184 191 40 191 193 23 23 40 23 	4.000
129 9 12 108 23 9 179 129 60 	95 53 23 12 159 108 23 2 23 193 123 2 53 124 	4.500
166 52 95 67 178 67 60 166 1 166 1 95 60 70 16 166 	23 9 66 190 178 67 35 198 1 166 66 60 67 67 166 	5.000
9 178 9 81 81 60 191 198 81 9 9 	87 104 196 121 9 53 170 27 60 81 	3.600
167 179 9 9 56 85 57 	49 9 91 91 157 166 186 49 	4.400
64 59 64 102 178 191 23 184 	64 64 59 137 178 191 23 23 194 	5.000
9 178 9 81 81 60 191 198 81 9 9 	60 191 196 81 9 27 81 60 	3.000
9 26 64 9 160 93 9 130 116 9 9 9 9 116 184 9 9 119 110 9 79 9 9 	9 191 9 134 23 9 130 9 57 9 9 191 9 9 9 9 9 110 9 7 9 9 	4.000
115 85 190 57 182 	57 186 1 30 166 145 	4.200
191 71 191 115 57 191 191 152 49 166 191 101 181 122 60 	191 191 191 115 191 92 191 166 191 	4.200
116 9 78 18 67 166 29 	116 9 152 67 18 67 67 87 98 	4.571
130 190 190 190 34 53 9 70 4 58 	9 54 190 190 34 53 9 198 130 190 	4.600
191 121 60 190 9 27 60 74 70 60 60 60 	191 121 60 190 9 60 182 60 27 93 2 60 	4.200
0 130 74 	0 130 156 	4.600
191 191 34 191 191 9 10 191 191 	129 191 191 34 155 9 57 184 122 191 191 	4.800
199 199 181 	105 199 199 10 54 105 	4.600
55 38 130 23 40 196 	157 38 9 23 40 	4.800
122 166 37 166 	191 71 71 71 124 133 37 166 	4.800
9 12 28 191 9 3 9 9 	196 12 28 191 9 9 3 9 9 147 147 9 9 	4.400
9 57 194 23 	9 21 23 	5.000
186 186 52 0 147 0 60 151 	67 186 40 52 0 147 0 60 151 	4.600
116 91 40 157 116 9 9 42 9 51 	186 82 191 150 42 30 	4.000
9 64 14 9 9 9 9 9 9 9 9 9 9 153 9 119 29 84 60 84 9 9 9 9 100 56 119 	161 103 9 9 9 87 9 9 9 9 119 9 9 9 119 9 29 103 87 60 58 29 29 9 29 29 9 56 119 	4.200
166 9 95 67 178 67 152 166 1 166 1 95 60 70 16 166 	9 9 66 190 190 190 9 35 198 1 166 66 60 190 190 166 	5.000
118 40 11 105 191 33 102 64 33 83 83 	62 122 33 122 91 137 33 83 83 83 	4.500
190 116 61 152 64 190 9 52 52 190 152 3 	190 190 9 52 52 190 67 3 190 64 	4.600
67 145 30 149 145 67 23 23 29 29 29 29 	145 177 149 145 83 29 104 29 90 29 29 29 29 	5.000
0 130 74 	0 130 137 	4.250
138 85 190 57 22 	9 186 1 30 166 145 	4.000
57 91 9 9 9 115 9 9 9 	64 91 38 9 1 9 	3.250
9 12 28 174 9 3 9 9 	196 12 28 191 9 9 23 3 190 9 147 147 190 9 	5.000
67 128 67 171 106 	23 23 57 106 	5.000
44 10 21 21 21 59 187 21 177 	21 21 186 21 47 21 	3.600
104 111 103 190 9 	9 87 111 103 190 9 	5.000
60 116 189 	49 189 	4.500
9 165 40 114 4 147 119 	64 57 64 4 147 119 	5.000
199 199 86 	199 199 105 10 142 105 	4.750
64 	64 	3.200
158 90 190 91 100 175 0 27 	2 158 147 35 58 0 114 190 	4.000
194 153 179 179 52 52 157 9 130 	194 9 8 52 52 9 9 130 	4.600
190 34 53 143 9 9 	190 45 190 57 0 	3.800
99 64 64 190 130 67 	64 190 130 142 	4.200
9 190 9 3 104 52 9 92 9 9 191 9 9 	190 9 22 92 64 9 104 156 91 9 85 92 166 92 64 	4.000
27 9 9 9 9 187 164 9 9 9 114 9 	9 9 9 9 187 164 141 164 9 9 9 177 9 	4.600
199 175 145 157 9 50 122 9 9 153 118 157 175 175 191 9 78 175 152 152 166 	105 105 105 9 105 9 65 61 157 104 101 23 152 152 9 152 152 	4.400
159 35 9 67 9 9 58 9 120 9 9 198 81 124 9 9 	159 78 9 67 67 9 151 67 9 198 93 198 81 157 9 67 9 	4.600
60 9 143 104 121 112 	174 122 143 174 112 	4.400
65 197 	12 191 	4.400
166 52 29 52 53 59 182 52 	52 29 52 67 176 59 57 57 60 54 	3.250
191 150 23 23 70 191 52 23 	191 191 191 193 23 23 191 23 	3.750
190 52 3 60 150 124 83 87 3 	190 52 3 190 165 87 87 3 	4.250
166 52 29 52 186 59 182 52 	52 29 52 166 76 59 52 182 60 52 	4.250
190 9 129 92 64 9 184 156 91 9 85 92 166 92 64 	190 190 190 64 23 92 64 98 190 156 64 190 64 61 64 9 92 64 	4.200
191 121 60 190 9 27 60 74 70 60 60 60 	191 60 121 190 9 60 182 60 27 74 	4.800
35 147 	1 163 143 35 	3.400
67 1 67 191 198 162 1 155 175 43 44 1 9 170 191 	67 67 176 162 198 191 103 175 191 191 191 193 17 170 	4.600
161 186 52 0 147 0 60 151 	161 186 52 0 147 104 60 151 	4.600
191 29 87 1 87 21 56 25 186 	29 87 106 87 158 56 186 186 29 	4.800
199 199 86 	122 199 93 199 54 105 	3.800
29 166 37 166 	122 71 71 71 124 83 104 60 166 	4.600
172 38 74 23 40 196 	157 122 9 108 40 	4.800
40 40 9 9 171 12 9 9 70 52 9 	9 9 52 9 40 40 9 9 116 12 	4.200
191 191 34 191 191 9 132 191 191 	122 122 34 155 9 122 132 191 191 	4.000
191 121 60 190 9 27 60 93 70 60 60 60 	191 121 190 9 60 177 60 27 74 2 88 	4.000
9 165 9 183 187 120 119 	64 28 4 147 119 	4.750
105 116 29 51 116 	123 163 116 147 179 23 	3.500
99 74 	68 99 191 	4.400
156 190 9 124 9 127 15 116 9 	142 124 4 9 127 	3.800
87 147 	1 186 44 143 	4.000
59 130 130 49 33 55 	64 130 190 100 169 40 55 	4.600
118 190 190 36 167 	118 67 67 50 1 	5.000
191 29 87 191 87 104 56 25 186 	122 87 1 87 104 56 25 60 	4.600
145 30 30 174 48 30 123 30 108 54 	145 30 191 30 91 48 30 61 30 108 54 	4.400
59 130 130 116 170 59 	64 130 190 101 177 87 	4.800
67 145 30 149 67 29 23 23 29 29 29 29 	115 177 149 145 83 29 104 29 90 29 29 29 29 	4.600
164 114 87 55 193 93 93 83 174 199 134 23 111 169 	164 87 38 93 93 83 174 199 43 111 169 	4.800
191 191 34 191 191 9 132 191 191 	184 191 34 155 9 57 10 161 191 	4.000
50 123 67 29 159 106 106 106 	123 67 29 159 106 67 106 	4.400
158 90 40 91 100 175 0 27 	148 158 147 35 83 0 169 190 	4.800
190 161 9 9 190 190 159 145 190 159 159 191 74 	119 190 123 83 113 9 190 190 159 177 190 9 159 164 	4.400
109 152 7 1 	191 191 2 7 1 	4.800
0 130 74 	9 130 9 	4.200
190 190 190 190 73 190 190 190 9 30 25 177 166 30 145 177 	190 190 190 190 190 73 190 190 92 63 9 25 177 166 119 163 177 	4.600
154 162 177 52 52 49 128 49 49 125 129 49 49 	122 191 49 52 62 143 116 122 87 122 	4.800
60 9 147 64 92 175 81 23 175 64 152 124 147 29 147 147 9 92 152 152 92 147 23 152 186 147 92 104 	79 29 192 52 9 104 104 23 175 52 147 182 147 147 147 100 116 60 152 147 147 186 52 152 104 147 147 	4.400
118 127 191 105 2 33 102 64 33 83 83 	11 194 91 137 33 83 83 	4.200
60 116 189 	116 189 	4.800
166 71 166 105 161 	71 64 161 161 	4.800
9 64 194 70 	9 194 2 40 	4.200
52 56 52 52 52 52 2 52 106 52 	1 52 29 52 106 29 	4.600
156 9 9 124 9 127 15 116 9 	124 129 4 9 127 	3.600
99 149 	124 99 	3.600
190 161 9 9 190 190 159 25 190 159 9 191 74 	190 9 113 9 190 190 159 145 190 9 9 190 	4.400
9 122 123 9 9 165 9 	9 9 9 9 165 165 9 	4.600
158 90 190 91 100 175 0 27 	2 158 147 35 83 0 103 190 	4.600
9 64 1 9 87 9 9 9 9 9 9 9 84 153 9 119 29 87 60 84 9 9 9 9 100 56 119 	59 9 33 9 87 9 9 9 9 119 9 9 9 60 9 119 29 103 87 60 9 29 29 9 29 60 56 119 	4.800
9 64 12 9 87 9 9 9 9 9 9 9 84 39 9 119 29 84 60 84 9 9 9 9 100 56 119 	156 102 148 9 87 9 9 9 9 119 9 9 9 9 60 9 9 119 29 87 60 122 9 9 9 9 9 56 119 	4.800
65 29 21 132 132 116 29 29 	91 48 91 91 29 91 	4.400
190 64 91 101 186 	190 166 64 161 91 8 	4.600
190 9 129 92 64 9 184 156 91 9 85 92 166 92 64 	190 190 190 23 92 64 64 78 156 190 190 92 142 92 81 92 64 	4.400
44 10 21 177 21 59 114 21 177 	44 21 21 85 21 47 21 	4.000
50 116 107 35 	199 84 40 	4.800
129 105 122 196 9 18 81 105 9 52 	122 127 65 43 81 9 9 9 198 9 52 	4.400
23 23 23 23 169 23 	31 23 23 142 78 141 2 23 	4.400
161 52 29 52 8 186 52 147 191 23 147 58 23 8 	172 8 147 147 83 172 147 147 147 23 8 191 	4.400
53 87 147 1 186 57 186 60 151 186 74 9 147 29 9 	9 1 84 9 9 147 104 	2.000
132 85 85 87 0 85 161 0 3 147 147 57 53 147 161 147 116 161 	85 29 87 0 91 161 91 161 0 3 29 35 161 	4.400
9 57 21 23 	9 21 23 	4.800
50 191 67 29 159 106 106 106 	51 67 29 159 122 67 122 	4.800
29 129 191 191 191 67 93 93 93 67 161 26 67 161 67 191 67 67 29 	191 191 67 93 93 191 191 67 191 67 191 67 4 67 161 26 67 161 	4.400
161 161 136 166 82 166 65 	23 26 166 30 82 65 	4.000
166 105 95 190 178 67 60 166 1 166 1 95 60 70 16 166 	9 9 67 67 67 9 9 35 9 166 116 67 166 	4.000
50 116 107 35 	199 115 40 	4.200
9 26 64 9 160 118 9 130 116 57 9 9 80 57 11 9 9 119 110 9 79 9 9 	9 14 9 134 130 9 9 57 9 9 9 9 191 9 9 9 9 110 9 7 9 9 	4.250
27 9 9 9 9 187 164 9 9 9 114 9 	9 9 9 9 23 164 164 9 9 9 114 9 	3.800
32 160 	113 134 	4.400
164 114 87 57 105 93 93 83 174 199 191 23 147 169 	164 87 105 93 93 174 183 174 199 43 111 183 	4.400
191 9 191 191 57 48 161 108 161 191 	191 9 9 191 64 161 9 161 191 	4.600
122 9 143 104 121 112 	124 122 9 143 9 112 	4.800
154 162 177 52 49 49 50 49 49 83 129 34 49 	122 191 49 52 67 62 49 143 165 191 122 	3.800
99 146 	99 99 191 	4.000
161 52 29 166 8 106 52 147 177 23 147 58 23 8 	51 122 8 91 147 83 172 23 91 91 23 8 27 177 	3.400
91 81 67 81 138 91 81 132 81 9 110 132 	33 91 81 81 67 1 91 91 81 47 9 178 	4.400
190 0 190 127 190 64 2 	190 187 190 64 127 33 64 199 138 	5.000
167 9 77 18 67 67 29 	45 9 149 18 67 166 87 60 	5.000
121 147 	161 186 143 186 	4.200
98 98 136 161 1 166 65 	23 26 166 136 166 82 65 	4.600
52 170 23 23 105 191 52 23 	184 191 191 191 70 23 23 191 23 	4.200
40 9 9 9 145 196 	190 9 77 196 	4.400
67 188 1 52 85 85 85 122 9 115 60 	196 86 85 85 85 57 1 157 60 9 9 60 	4.400
186 147 	186 182 186 143 	4.400
59 9 77 18 67 67 29 	116 9 71 133 67 33 87 98 	4.600
118 40 191 105 2 33 102 105 33 83 83 	122 11 122 91 137 33 83 83 	4.400
129 9 12 108 23 9 179 129 60 	129 67 23 12 159 108 23 2 23 129 108 159 124 	4.400
71 29 21 132 132 91 29 91 	91 72 186 91 91 29 91 	4.600
50 50 67 29 159 106 106 106 	118 50 190 159 122 	2.800
190 64 91 101 186 	190 166 166 85 91 8 	4.600
9 9 29 9 29 9 9 29 9 5 9 9 	9 9 104 9 9 9 113 123 29 9 5 9 9 	4.800
190 9 22 92 64 9 184 156 91 9 85 92 166 92 64 	190 190 190 92 23 64 98 9 184 156 190 23 124 164 92 67 9 92 64 	4.250
13 52 3 67 85 124 83 87 3 	190 52 3 190 165 133 87 87 3 	4.800
161 23 122 166 8 57 52 147 191 23 147 141 23 8 	8 122 8 91 147 147 172 147 147 147 23 8 147 177 	3.600
9 9 104 9 29 9 9 29 9 5 9 9 	9 9 104 9 9 9 113 123 29 9 5 9 9 	5.000
190 116 61 152 64 190 9 52 52 190 152 3 	191 115 30 149 67 67 23 23 29 29 29 52 	4.400
154 162 177 52 52 166 192 49 49 83 129 35 49 	49 49 83 49 49 49 62 49 49 10 49 49 	4.200
9 26 64 9 134 93 9 130 116 9 9 9 9 191 10 9 9 119 110 9 79 9 9 	9 45 9 134 9 130 9 9 57 9 191 9 9 9 9 110 9 79 9 9 	4.600
197 	40 23 23 191 57 23 7 52 173 	0.000
93 10 84 170 	93 74 	2.400
130 190 190 190 34 53 9 102 4 58 	9 67 58 190 190 130 130 67 130 190 	4.400
190 0 190 190 190 64 2 	190 187 190 64 127 33 64 199 	4.200
149 108 90 90 108 	149 108 90 19 	2.800
67 139 30 149 67 29 23 23 29 29 29 29 	145 177 149 145 182 104 29 90 29 29 29 29 	4.800
9 64 14 9 9 9 9 9 9 9 9 9 84 153 9 119 29 87 60 84 9 9 9 9 100 56 119 	59 9 9 9 87 9 9 9 9 119 9 9 9 9 9 119 29 87 60 139 29 9 9 9 9 9 56 119 	4.800
156 9 9 124 9 127 15 116 9 	124 9 127 	3.400
190 9 29 9 145 196 	190 9 9 138 196 	4.600
167 9 146 18 67 166 29 	116 9 104 67 166 87 60 	4.000
104 9 143 104 176 87 	104 122 9 143 9 112 	4.400
199 175 49 157 9 50 9 9 9 173 182 157 175 9 191 9 175 175 152 152 175 	105 22 23 105 9 12 157 157 104 101 23 152 152 152 152 152 	4.400
9 12 28 174 9 3 9 9 	53 12 28 122 9 9 3 9 9 147 147 9 9 	4.600
50 50 67 29 159 116 106 67 	67 29 159 122 67 106 	4.000
57 57 52 147 57 190 9 191 	57 71 147 57 190 9 	3.400
67 50 67 97 49 	23 194 23 57 106 	4.200
194 153 52 179 52 52 157 9 130 	194 153 52 179 52 52 9 9 130 	5.000
52 170 23 23 70 40 52 23 	191 191 191 191 193 23 23 191 23 	4.400
159 35 9 67 9 9 58 9 120 9 9 198 81 81 9 9 	159 35 52 52 67 9 9 151 52 78 52 45 9 9 198 81 52 9 9 	4.200
161 23 122 52 8 57 52 147 191 23 147 58 23 8 	191 122 8 147 147 83 147 147 147 23 8 83 191 	4.200
9 9 104 9 29 9 9 29 9 5 9 9 	9 9 104 9 9 9 191 9 29 9 9 	3.800
49 179 9 9 56 85 172 	49 9 9 129 157 166 49 	3.600
67 188 1 52 85 85 85 122 9 9 60 	196 188 23 85 186 186 57 1 23 83 188 29 9 9 23 	4.400
190 190 190 190 73 190 190 190 9 30 145 177 166 166 145 177 	190 190 190 190 190 190 190 92 9 25 119 166 119 163 145 119 	4.600
153 36 101 123 64 197 98 64 123 63 3 43 182 	59 105 71 92 41 83 67 36 3 	3.200
149 108 90 90 108 	108 49 90 	4.400
184 85 190 57 22 	57 186 95 30 176 145 	4.600
129 129 129 196 9 18 81 105 9 52 	122 148 163 81 9 122 122 9 9 122 	4.800
156 190 9 124 9 127 15 116 83 	124 83 91 9 91 127 	3.800
166 71 166 105 161 	71 64 166 161 161 	4.800
52 56 52 52 52 52 2 52 106 52 	106 60 52 29 106 106 29 	4.600
194 153 52 8 52 52 157 9 130 	194 153 52 8 52 52 65 9 130 	4.800
129 105 122 196 9 18 81 122 9 84 	122 105 65 80 81 9 50 105 198 9 191 	4.200
91 81 67 81 138 91 81 91 81 9 81 60 	33 91 81 81 196 9 106 67 67 91 91 81 9 9 178 	4.400
106 9 9 9 23 9 191 9 9 67 	106 9 9 9 93 9 23 9 3 67 9 9 	4.800
0 130 74 	0 156 130 	4.600
65 197 	65 113 	2.500
175 9 9 	175 9 9 	4.800
129 35 10 122 191 	74 35 10 35 23 	4.400
191 9 9 9 23 9 191 9 9 100 	191 67 9 9 23 9 191 9 9 67 	5.000
91 81 67 81 138 91 81 132 81 9 110 0 	33 91 81 81 106 9 106 91 128 132 81 9 178 	3.800
116 91 40 157 116 9 9 42 9 184 	186 104 191 38 42 30 	4.400
129 105 191 196 9 18 81 105 9 191 	122 105 65 18 81 9 122 122 198 9 122 	4.400
191 71 191 115 57 61 191 152 49 166 191 101 127 122 60 	74 40 191 122 152 35 166 166 122 	4.400
145 145 30 174 48 30 123 30 108 54 	191 30 91 91 30 61 30 91 	3.400
9 9 179 9 9 9 9 	9 9 9 9 9 9 9 	5.000
9 190 9 184 30 52 9 92 9 9 9 9 9 	9 190 9 3 191 184 9 	3.800
59 79 186 185 79 	59 40 186 194 186 170 	4.600
60 116 189 	191 116 93 	4.600
190 52 3 67 186 124 83 87 3 	190 52 3 9 52 59 165 60 87 87 3 	4.800
9 122 123 190 9 165 9 	9 9 113 9 9 165 9 	5.000
9 122 123 9 9 165 9 	9 162 72 190 9 165 9 	4.200
190 161 9 9 190 190 159 145 190 9 159 18 74 	190 9 83 113 9 190 190 159 145 190 9 159 85 	4.400
60 9 147 64 92 175 81 23 175 52 152 191 147 104 147 147 9 92 152 152 92 147 23 152 60 147 92 104 	40 40 9 192 60 152 86 175 52 152 152 182 152 152 9 100 116 152 152 37 147 9 152 147 79 85 	4.200
122 122 9 23 40 196 	157 122 130 23 40 	4.800
9 9 29 9 29 9 9 29 9 5 9 9 	9 9 104 9 9 9 113 123 29 9 5 9 9 	5.000
124 37 37 159 69 	69 81 37 37 195 12 159 69 	4.800
9 190 9 3 30 52 9 92 9 9 191 9 9 	9 190 9 184 30 52 9 92 9 9 191 9 9 	5.000
23 23 23 141 169 23 	23 23 23 23 141 169 23 	4.800
190 64 91 101 163 	190 196 166 64 91 17 8 101 	4.000
99 74 	166 99 142 56 	5.000
191 	191 	5.000
60 9 147 11 92 175 81 23 175 52 152 52 147 104 147 147 147 92 152 152 92 147 52 147 186 147 92 104 	40 29 192 9 9 152 23 175 52 152 152 182 147 147 9 152 152 152 147 147 9 152 147 79 85 	4.400
105 116 116 23 116 	116 74 116 147 68 166 	4.600
129 9 12 108 23 9 179 129 60 	129 196 23 12 58 108 23 122 23 129 123 	4.400
49 179 9 9 56 85 172 	49 122 9 195 56 186 186 49 	4.600
29 151 191 191 191 67 93 93 93 67 161 26 67 161 67 91 67 67 29 	191 191 191 191 93 93 191 191 191 23 191 161 106 191 118 161 26 161 	4.200
50 191 67 106 159 106 106 106 	123 67 67 106 159 14 67 106 	4.000
49 147 49 49 	147 165 14 143 	4.600
199 175 59 157 9 142 9 9 9 173 9 157 175 101 191 9 175 175 152 152 175 	37 23 0 23 12 72 104 118 23 23 152 152 152 	3.600
191 71 189 115 29 61 191 152 49 166 191 101 127 122 60 	116 191 191 115 122 152 35 166 164 122 	4.400
104 147 	186 186 147 147 	3.600
124 37 37 159 69 	81 122 195 12 159 69 	4.800
154 162 177 52 49 49 50 49 49 83 45 35 49 	122 49 49 49 49 62 49 49 122 191 122 	4.600
175 9 9 	175 9 9 	5.000
186 9 9 186 9 73 186 186 9 	186 106 186 195 73 186 186 9 	4.800
148 190 190 36 48 	118 67 67 34 1 	4.600
129 35 10 122 28 	74 35 10 23 	4.600
59 40 85 185 79 	40 186 29 185 83 	4.400
158 90 190 91 100 175 0 27 	147 158 147 147 35 83 0 114 83 190 	4.800
194 153 52 8 52 52 157 9 130 	194 153 9 8 52 52 191 9 130 	4.800
191 121 60 190 9 109 60 74 23 60 60 60 	191 121 60 190 9 60 182 9 27 74 2 88 	4.800
190 34 53 143 141 103 	190 34 53 141 0 196 	4.200
52 56 191 52 52 52 2 52 106 52 	56 52 52 29 52 106 29 	4.600
9 52 29 52 53 59 57 52 	52 29 52 166 176 59 182 193 52 	4.200
153 9 9 9 167 9 9 9 9 9 9 9 151 81 9 9 9 178 9 9 161 	9 9 9 167 9 9 9 9 9 190 197 190 160 124 9 9 9 161 	4.400
191 71 191 115 122 191 191 152 22 9 191 101 181 122 60 	191 191 191 115 35 152 191 166 191 	4.200
49 147 49 49 	197 147 165 84 143 	5.000
175 9 9 	175 9 9 	5.000
44 10 21 177 21 59 187 21 177 	44 21 85 21 21 47 21 	3.200
122 122 9 23 40 196 	55 61 130 23 40 	5.000
51 29 21 132 132 116 29 91 	132 149 132 91 29 91 	3.400
159 78 9 67 9 9 58 9 120 9 9 198 81 124 9 9 	159 78 9 67 67 9 151 52 9 198 50 198 81 124 157 9 44 9 	5.000
164 114 87 57 70 93 93 83 174 199 191 23 147 169 	164 87 70 148 93 183 174 199 111 169 	5.000
159 78 9 67 9 9 58 9 120 9 9 198 81 124 9 9 	159 35 52 9 52 52 118 151 52 52 9 198 198 81 52 52 9 	5.000
99 74 	99 191 	4.200
59 40 85 123 79 	59 186 185 83 	3.800
153 9 9 9 167 9 9 9 9 9 9 9 134 81 9 9 9 178 9 9 161 	9 9 9 167 9 9 9 190 9 9 197 190 160 124 9 9 9 161 	4.600
9 12 28 191 9 3 9 9 	9 28 191 9 9 3 9 9 18 147 147 9 9 	3.200
93 161 43 166 	65 93 43 191 	3.400
49 179 9 9 56 85 57 	49 9 9 50 56 186 186 49 	4.000
190 0 143 127 190 64 2 	190 190 0 64 127 33 64 138 	5.000
160 85 85 87 0 85 161 0 3 147 147 57 53 147 161 147 129 161 	85 29 0 85 161 161 161 0 3 128 91 116 161 	3.800
166 153 1 23 40 128 153 166 115 164 177 87 2 170 	128 5 5 153 1 1 50 128 153 166 115 164 177 1 87 	4.400
64 59 64 102 18 116 23 190 	64 64 59 191 23 23 194 	4.400
0 130 145 	0 130 9 	4.600
9 64 14 9 87 9 9 9 9 9 9 9 84 153 9 119 29 84 60 84 9 9 9 9 100 56 119 	59 9 148 9 87 9 9 9 9 167 9 9 9 9 60 9 190 29 115 60 29 9 29 9 29 9 56 119 	4.400
190 190 190 190 73 190 190 190 9 30 138 30 166 30 67 30 	190 190 190 190 190 73 190 190 92 63 9 138 119 166 119 163 119 	4.800
59 50 186 123 79 	59 186 59 186 163 	4.200
191 191 87 1 87 104 56 186 186 	29 87 1 87 100 56 186 186 29 	4.600
190 116 79 152 64 190 9 52 52 52 152 3 	190 190 23 52 52 52 9 3 190 116 152 64 	5.000
27 9 9 9 9 23 164 9 9 9 114 9 	9 9 9 9 23 164 141 164 9 9 9 114 9 	4.400
190 116 61 152 64 190 9 52 52 52 152 3 	190 190 23 52 52 190 190 64 	4.200
91 81 67 81 138 91 81 91 81 9 110 0 	91 81 81 33 58 116 91 81 91 81 9 178 	4.400
161 98 136 166 82 166 65 	161 26 166 65 	3.000
23 23 23 23 169 23 	23 23 23 193 23 141 169 23 	4.800
199 175 145 157 9 142 9 9 9 153 179 157 175 118 191 9 78 175 152 152 175 	105 105 105 9 105 23 65 157 104 105 23 152 152 152 152 152 	4.200
27 9 9 9 9 187 164 9 9 9 114 9 	9 9 9 9 187 164 164 9 9 9 114 9 	4.200
122 154 37 166 	122 71 104 60 166 	4.800
190 161 9 9 190 190 159 145 190 9 159 191 74 	190 9 113 190 190 159 59 190 9 9 61 	4.600
9 8 64 9 134 93 9 130 116 57 9 9 9 191 11 9 9 119 110 9 79 9 9 	9 64 9 160 9 130 9 9 9 9 9 9 9 191 9 9 9 110 9 51 9 9 	4.400
129 161 9 9 9 	161 57 9 9 9 	4.600
57 91 9 9 9 115 9 9 9 	52 91 91 9 1 9 	3.800
50 116 107 40 	116 40 	4.600
190 190 190 190 73 190 190 190 9 30 25 177 166 30 67 177 	190 190 190 190 190 73 190 190 92 63 9 25 119 166 30 163 67 119 	4.800
60 165 95 29 165 161 9 	60 95 38 95 60 144 64 165 9 9 	4.800
52 9 9 9 23 9 191 9 9 67 	106 101 9 9 9 49 9 101 9 	3.800
